Posted On,BHK,Rent,Size,Bathroom,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Level,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2022-06-18,3,35000,2200.0,3,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-06-18,3,21000,2200.0,2,True,False,0,2.0,True,False,False,True,False,False,False,True,False
2022-06-18,3,31000,900.0,2,True,False,3,4.0,True,False,False,True,False,False,False,True,False
2022-05-05,2,8000,75.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-05,2,15500,75.0,2,True,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-06-18,3,32000,1800.0,3,True,False,3,4.0,True,False,False,True,False,False,False,True,False
2022-06-18,3,30000,160.0,3,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-07-04,4,42000,2700.0,4,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-23,3,20500,1050.0,2,False,False,3,4.0,True,False,False,True,False,False,False,True,False
2022-05-09,3,60000,1800.0,3,False,False,2,3.0,False,True,False,True,False,False,False,True,False
2022-05-23,2,95000,2700.0,2,False,False,1,3.0,False,True,False,True,False,False,False,True,False
2022-05-14,1,16000,499.0,1,True,False,2,3.0,True,False,False,True,False,False,False,False,True
2022-05-17,1,8500,450.0,1,False,True,3,4.0,True,False,False,True,False,False,False,False,False
2022-05-05,1,14000,60.0,1,False,True,3,4.0,False,True,False,True,False,False,False,True,False
2022-05-11,3,140000,2200.0,3,False,True,0,3.0,False,True,False,True,False,False,False,True,False
2022-04-29,2,8000,130.0,1,False,True,0,3.0,False,True,False,True,False,False,False,True,False
2022-04-29,3,12500,650.0,1,True,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-04-29,2,14000,100.0,1,False,True,3,4.0,False,True,False,True,False,False,False,True,False
2022-04-29,2,6000,45.0,1,False,True,2,3.0,False,True,False,True,False,False,False,True,False
2022-04-29,2,10000,600.0,2,False,True,2,3.0,False,True,False,True,False,False,False,True,False
2022-05-10,3,15000,800.0,1,False,True,0,4.0,False,True,False,True,False,False,False,True,False
2022-06-08,3,8000,1500.0,3,False,True,1,1.0,True,False,False,True,False,False,False,True,False
2022-07-07,1,10000,30.0,1,False,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-05-12,1,8500,55.0,1,False,True,0,3.0,False,True,False,True,False,False,False,True,False
2022-06-09,2,25000,900.0,2,True,False,0,3.0,True,False,False,True,False,False,False,True,False
2022-06-22,2,13000,1000.0,1,False,True,1,2.0,True,False,False,True,False,False,False,True,False
2022-05-27,1,6000,360.0,1,True,False,1,2.0,False,True,False,True,False,False,False,True,False
2022-05-06,1,7000,450.0,1,False,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-05-05,2,22000,900.0,2,True,False,4,5.0,False,True,False,True,False,False,False,True,False
2022-04-29,2,40000,1100.0,2,False,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-05,2,22000,700.0,2,False,False,0,2.0,False,True,False,True,False,False,False,True,False
2022-04-29,1,4500,400.0,1,False,True,1,2.0,False,True,False,True,False,False,False,True,False
2022-04-29,3,15000,950.0,2,False,True,0,3.0,False,True,False,True,False,False,False,True,False
2022-06-30,3,130000,3000.0,4,True,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-06-18,2,23000,950.0,2,False,True,3,3.0,True,False,False,True,False,False,False,True,False
2022-05-27,3,45000,1100.0,3,True,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-05-29,1,15000,497.0,1,False,True,3,4.0,True,False,False,True,False,False,False,True,False
2022-04-29,3,13000,100.0,2,True,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-05-05,2,10000,70.0,2,True,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-05-05,2,10000,55.0,2,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-05,1,6500,300.0,1,False,True,4,5.0,False,True,False,True,False,False,False,True,False
2022-06-29,1,7000,400.0,1,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-05,2,7000,500.0,2,True,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-06-08,4,17401,650.0,2,False,False,4,4.0,False,True,False,True,False,False,False,True,False
2022-05-18,1,5500,630.0,1,False,False,0,2.0,False,True,False,True,False,False,False,True,False
2022-04-29,1,20000,450.0,1,False,True,1,3.0,False,True,False,True,False,False,False,False,True
2022-04-29,2,7000,500.0,1,True,False,1,2.0,False,True,False,True,False,False,False,True,False
2022-05-22,5,190000,200.0,5,False,True,2,2.0,True,False,False,True,False,False,False,False,False
2022-04-29,2,13000,95.0,1,True,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-07-02,4,60000,272.0,3,False,False,0,4.0,True,False,False,True,False,False,False,False,False
2022-05-27,2,17000,800.0,2,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-27,2,16000,50.0,2,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-07-05,1,9500,400.0,1,False,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-04-29,1,5000,450.0,1,False,True,0,3.0,False,True,False,True,False,False,False,True,False
2022-06-18,3,27000,1800.0,3,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-06-18,3,29000,1800.0,3,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-06-18,3,29000,2000.0,3,True,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-05-26,4,37000,2700.0,4,True,False,2,3.0,True,False,False,True,False,False,False,True,False
2022-07-04,4,36000,2700.0,3,True,False,2,3.0,True,False,False,True,False,False,False,True,False
2022-05-26,3,35000,1800.0,3,True,False,4,4.0,True,False,False,True,False,False,False,False,False
2022-05-26,4,42000,2700.0,4,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-26,3,37000,1800.0,3,True,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-07-04,3,30000,1800.0,3,True,False,2,3.0,True,False,False,True,False,False,False,True,False
2022-05-08,3,20000,1200.0,2,True,False,2,3.0,False,True,False,True,False,False,False,True,False
2022-06-17,1,8500,600.0,1,True,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-05-14,1,11000,350.0,1,False,False,2,5.0,False,True,False,True,False,False,False,True,False
2022-06-18,2,14000,100.0,2,True,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-14,3,55000,1800.0,3,False,True,1,3.0,True,False,False,True,False,False,False,True,False
2022-06-18,2,25000,900.0,2,True,False,3,4.0,True,False,False,True,False,False,False,False,False
2022-05-23,3,20500,1150.0,2,False,True,3,4.0,True,False,False,True,False,False,False,True,False
2022-05-31,4,28000,1400.0,2,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-10,1,5000,500.0,1,True,False,0,4.0,False,True,False,True,False,False,False,True,False
2022-06-18,4,35000,300.0,3,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-06-18,3,30000,1800.0,3,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-06-16,1,10000,500.0,1,False,True,3,4.0,True,False,False,True,False,False,False,True,False
2022-04-29,1,11000,500.0,1,False,True,0,4.0,False,True,False,True,False,False,False,True,False
2022-05-05,2,17000,80.0,2,True,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-05-23,2,35000,1000.0,2,True,False,2,4.0,False,True,False,True,False,False,False,False,False
2022-06-20,3,30000,1600.0,2,False,True,6,10.0,False,True,False,True,False,False,False,True,False
2022-06-07,4,30000,1800.0,4,True,False,6,8.0,False,True,False,True,False,False,False,True,False
2022-05-27,2,13000,400.0,2,True,False,0,4.0,True,False,False,True,False,False,False,True,False
2022-04-29,2,13000,900.0,2,True,False,0,3.0,False,True,False,True,False,False,False,True,False
2022-07-07,1,11000,480.0,1,False,True,4,5.0,True,False,False,True,False,False,False,True,False
2022-05-05,1,13000,180.0,1,False,True,2,2.0,True,False,False,True,False,False,False,False,False
2022-07-09,2,33000,1000.0,2,False,True,1,3.0,True,False,False,True,False,False,False,False,False
2022-05-23,3,25000,1120.0,2,False,True,2,3.0,False,True,False,True,False,False,False,True,False
2022-05-27,3,70000,1800.0,3,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-07-02,3,30000,1200.0,2,True,False,1,3.0,True,False,False,True,False,False,False,True,False
2022-05-21,1,9000,550.0,1,True,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-06-30,2,14500,1400.0,1,False,True,3,4.0,False,True,False,True,False,False,False,False,False
2022-05-27,3,50000,1600.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-16,1,20000,650.0,1,True,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-04-29,4,15000,120.0,4,False,False,0,2.0,False,True,False,True,False,False,False,True,False
2022-06-02,2,7500,450.0,1,False,True,1,3.0,True,False,False,True,False,False,False,True,False
2022-07-07,1,13500,520.0,1,False,False,0,4.0,False,True,False,True,False,False,False,True,False
2022-06-13,1,14000,850.0,1,True,False,2,4.0,False,True,False,True,False,False,False,False,False
2022-06-24,2,18000,850.0,2,True,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-05-09,2,14000,585.0,1,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-11,3,65000,1600.0,2,False,False,0,4.0,True,False,False,True,False,False,False,True,False
2022-05-05,2,22000,950.0,2,False,True,2,5.0,False,True,False,True,False,False,False,True,False
2022-04-29,1,4000,120.0,1,False,True,1,2.0,False,True,False,True,False,False,False,True,False
2022-05-14,2,10000,500.0,1,True,False,3,3.0,False,True,False,True,False,False,False,True,False
2022-05-14,1,7500,200.0,1,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-05,1,17000,550.0,1,True,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-07-06,1,18000,650.0,1,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-07-07,4,70000,2800.0,4,False,True,6,10.0,True,False,False,True,False,False,False,False,False
2022-06-30,1,10000,50.0,1,False,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-06-08,2,15000,550.0,1,False,True,4,4.0,True,False,False,True,False,False,False,True,False
2022-07-04,2,16500,90.0,2,True,False,4,5.0,False,True,False,True,False,False,False,True,False
2022-06-30,3,100000,2925.0,3,True,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-05-28,1,7500,150.0,1,False,False,4,4.0,True,False,False,True,False,False,False,True,False
2022-06-26,2,6000,450.0,1,False,True,1,3.0,False,True,False,True,False,False,False,True,False
2022-05-08,2,18000,750.0,2,False,True,4,4.0,True,False,False,True,False,False,False,False,False
2022-05-22,2,18000,975.0,1,True,False,0,3.0,False,True,False,True,False,False,False,True,False
2022-04-29,3,8000,106.0,1,True,False,0,4.0,False,True,False,True,False,False,False,True,False
2022-05-05,2,14000,750.0,2,False,False,4,6.0,False,True,False,True,False,False,False,True,False
2022-05-10,2,11000,80.0,2,True,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-14,3,25000,96.0,2,False,True,2,5.0,False,True,False,True,False,False,False,True,False
2022-04-29,1,9000,500.0,1,False,True,1,3.0,False,True,False,True,False,False,False,True,False
2022-05-14,3,47000,1550.0,2,True,False,0,3.0,True,False,False,True,False,False,False,True,False
2022-06-07,2,20000,1000.0,2,True,False,3,3.0,False,True,False,True,False,False,False,True,False
2022-04-29,1,6000,400.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-04-29,1,5000,450.0,1,False,True,1,4.0,False,True,False,True,False,False,False,True,False
2022-04-29,2,20000,1000.0,1,True,False,3,4.0,False,True,False,True,False,False,False,False,True
2022-04-29,1,10000,450.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-07-04,3,15000,100.0,2,True,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-05-14,2,13500,550.0,2,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-10,1,5500,400.0,1,True,False,2,3.0,False,True,False,True,False,False,False,True,False
2022-05-10,1,14000,60.0,1,False,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-04-29,4,18000,900.0,2,False,True,3,5.0,False,True,False,True,False,False,False,True,False
2022-04-27,1,20000,700.0,1,True,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-06-28,2,9300,500.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-06-14,3,80000,2000.0,3,False,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-07-04,2,7500,400.0,1,True,False,2,3.0,True,False,False,True,False,False,False,False,False
2022-06-27,3,30000,1500.0,2,False,True,1,4.0,True,False,False,True,False,False,False,False,False
2022-04-29,2,13000,70.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-07-01,2,8500,60.0,2,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-24,3,44300,200.0,3,True,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-07-04,2,45000,1650.0,2,False,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-22,2,30000,1150.0,2,False,True,3,3.0,True,False,False,True,False,False,False,False,False
2022-05-30,2,40000,1800.0,2,False,False,0,3.0,True,False,False,True,False,False,False,False,False
2022-06-11,4,530000,4000.0,5,True,False,3,4.0,True,False,False,True,False,False,False,True,False
2022-05-14,2,12000,900.0,1,False,True,1,2.0,False,True,False,True,False,False,False,True,False
2022-06-15,2,13500,700.0,1,False,True,1,2.0,False,True,False,True,False,False,False,True,False
2022-04-28,2,30000,900.0,2,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-03,1,9500,400.0,1,True,False,2,2.0,False,True,False,True,False,False,False,True,False
2022-05-16,4,200000,2700.0,4,False,True,0,3.0,True,False,False,True,False,False,False,False,False
2022-05-10,3,30000,2000.0,3,False,True,0,2.0,False,True,False,True,False,False,False,True,False
2022-05-14,2,9000,450.0,1,False,True,1,3.0,False,True,False,True,False,False,False,True,False
2022-06-04,2,13000,400.0,1,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-14,2,7000,500.0,1,True,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-07-09,1,18000,450.0,1,False,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-05-14,1,3500,350.0,1,False,True,1,3.0,False,True,False,True,False,False,False,True,False
2022-07-03,4,65000,272.0,4,False,True,1,4.0,True,False,False,True,False,False,False,True,False
2022-06-13,1,19000,545.0,1,False,False,2,3.0,False,True,False,True,False,False,False,True,False
2022-05-10,2,23000,84.0,2,True,False,0,4.0,False,True,False,True,False,False,False,True,False
2022-06-16,1,12000,600.0,1,False,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-06-30,2,15000,75.0,2,False,True,3,4.0,False,True,False,True,False,False,False,True,False
2022-06-08,3,38000,165.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-07-04,3,50000,1100.0,3,False,True,1,4.0,True,False,False,True,False,False,False,False,False
2022-06-02,1,6500,500.0,1,False,True,3,3.0,False,True,False,True,False,False,False,True,False
2022-07-04,3,35000,150.0,3,True,False,1,3.0,True,False,False,True,False,False,False,False,False
2022-05-05,2,15000,70.0,2,True,False,2,5.0,False,True,False,True,False,False,False,True,False
2022-05-05,3,30000,250.0,2,True,False,1,2.0,False,True,False,True,False,False,False,True,False
2022-05-05,2,10000,70.0,2,False,True,1,5.0,False,True,False,True,False,False,False,True,False
2022-07-06,1,18000,300.0,1,True,False,3,4.0,True,False,False,True,False,False,False,False,False
2022-06-20,3,30000,1800.0,3,True,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-05-27,1,16000,400.0,1,True,False,3,4.0,True,False,False,True,False,False,False,True,False
2022-05-21,3,22000,1250.0,2,True,False,2,3.0,False,True,False,True,False,False,False,True,False
2022-06-08,2,9000,480.0,1,True,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-06-17,2,20200,84.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-15,2,19500,84.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-07-09,2,21000,600.0,2,True,False,3,4.0,True,False,False,True,False,False,False,False,False
2022-07-06,2,20000,600.0,2,True,False,0,4.0,True,False,False,True,False,False,False,False,False
2022-05-14,2,13000,720.0,2,True,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-27,2,6500,75.0,1,False,True,1,1.0,True,False,False,True,False,False,False,True,False
2022-04-29,3,25000,1000.0,2,False,True,1,4.0,False,True,False,True,False,False,False,True,False
2022-05-19,2,20000,900.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-28,2,33000,2200.0,2,True,False,1,1.0,True,False,False,True,False,False,False,False,True
2022-06-03,3,18000,900.0,1,True,False,0,4.0,True,False,False,True,False,False,False,True,False
2022-05-31,1,13000,550.0,1,True,False,3,3.0,True,False,False,True,False,False,False,True,False
2022-04-29,2,10000,450.0,1,False,False,4,5.0,False,True,False,True,False,False,False,True,False
2022-04-29,2,10000,470.0,2,False,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-10,3,23000,125.0,2,True,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-05-27,1,20000,400.0,1,False,False,3,4.0,True,False,False,True,False,False,False,True,False
2022-05-23,4,150000,2600.0,4,True,False,2,2.0,True,False,False,True,False,False,False,True,False
2022-05-14,3,25000,1500.0,3,True,False,5,10.0,True,False,False,True,False,False,False,True,False
2022-05-10,2,21000,80.0,1,True,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-07-04,3,30000,1100.0,2,True,False,3,3.0,True,False,False,True,False,False,False,True,False
2022-06-04,2,22000,1000.0,2,True,False,4,5.0,False,True,False,True,False,False,False,True,False
2022-04-29,2,14000,800.0,2,False,True,3,5.0,False,True,False,True,False,False,False,True,False
2022-05-23,2,7000,50.0,1,False,False,2,5.0,False,True,False,True,False,False,False,True,False
2022-05-23,2,18500,1000.0,2,True,False,2,5.0,False,True,False,True,False,False,False,True,False
2022-05-18,1,8500,550.0,1,False,True,2,3.0,True,False,False,True,False,False,False,False,False
2022-05-18,1,8000,450.0,1,False,True,0,4.0,True,False,False,True,False,False,False,False,False
2022-07-05,2,10000,670.0,2,False,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-14,2,15000,700.0,1,True,False,1,3.0,False,True,False,True,False,False,False,True,False
2022-05-05,3,37000,125.0,2,True,False,3,4.0,False,True,False,True,False,False,False,False,False
2022-06-30,3,90000,1872.0,3,True,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-05-18,2,12000,650.0,1,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-18,2,13000,550.0,2,False,True,1,4.0,True,False,False,True,False,False,False,False,False
2022-05-21,2,22000,84.0,2,True,False,0,4.0,True,False,False,True,False,False,False,False,False
2022-06-19,1,4000,90.0,2,False,True,0,2.0,False,True,False,True,False,False,False,True,False
2022-06-04,2,12000,1000.0,2,False,True,1,4.0,False,True,False,True,False,False,False,True,False
2022-05-14,1,9000,65.0,1,False,True,3,4.0,False,True,False,True,False,False,False,True,False
2022-05-05,2,14000,75.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-07-06,1,15000,250.0,1,False,False,0,4.0,True,False,False,True,False,False,False,False,False
2022-05-10,2,12500,900.0,2,False,True,3,4.0,False,True,False,True,False,False,False,False,False
2022-07-06,3,30000,900.0,3,True,False,3,4.0,True,False,False,True,False,False,False,False,False
2022-07-01,2,9500,650.0,2,False,True,0,3.0,False,True,False,True,False,False,False,True,False
2022-05-19,2,15000,900.0,2,True,False,4,5.0,False,True,False,True,False,False,False,True,False
2022-05-19,1,12000,800.0,1,True,False,3,5.0,False,True,False,True,False,False,False,True,False
2022-06-30,1,8000,410.0,1,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-05,3,70000,1500.0,3,False,False,2,3.0,False,True,False,True,False,False,False,True,False
2022-05-21,4,250000,2800.0,4,False,True,2,3.0,True,False,False,True,False,False,False,True,False
2022-06-24,3,31500,1800.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-22,2,30000,1400.0,2,True,False,0,4.0,True,False,False,True,False,False,False,False,False
2022-05-14,3,60000,1600.0,3,True,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-06-04,3,35000,1200.0,2,True,False,3,4.0,True,False,False,True,False,False,False,False,False
2022-07-03,3,55000,1150.0,3,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-05,2,20000,110.0,1,True,False,0,2.0,False,True,False,True,False,False,False,True,False
2022-06-03,1,6500,300.0,1,False,False,3,3.0,False,True,False,True,False,False,False,True,False
2022-06-23,2,17000,750.0,2,True,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-07-09,1,9300,450.0,1,True,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-06-30,2,7500,410.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-06-08,2,20000,800.0,1,False,False,2,5.0,False,True,False,True,False,False,False,True,False
2022-04-29,3,18000,120.0,3,False,False,4,5.0,False,True,False,True,False,False,False,True,False
2022-06-20,1,15000,650.0,1,False,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-14,2,13000,400.0,1,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-04-29,2,20000,810.0,2,True,False,3,3.0,False,True,False,True,False,False,False,True,False
2022-06-22,3,12000,700.0,2,False,False,1,3.0,False,True,False,True,False,False,False,True,False
2022-06-30,2,40000,1125.0,2,False,False,0,2.0,False,True,False,True,False,False,False,True,False
2022-06-30,2,8000,600.0,2,False,True,4,5.0,False,True,False,True,False,False,False,True,False
2022-05-21,3,95000,1300.0,3,False,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-06-09,3,68000,1450.0,3,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-05,3,18000,110.0,2,False,True,1,5.0,False,True,False,True,False,False,False,True,False
2022-06-28,4,130000,3500.0,6,True,False,1,3.0,True,False,False,True,False,False,False,False,False
2022-06-28,4,150000,4000.0,7,True,False,3,3.0,True,False,False,True,False,False,False,False,False
2022-06-28,3,75000,2500.0,4,True,False,1,3.0,True,False,False,True,False,False,False,False,False
2022-06-06,4,110000,3000.0,5,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-28,4,150000,3500.0,6,True,False,3,3.0,True,False,False,True,False,False,False,False,False
2022-05-30,1,10000,240.0,1,True,False,4,5.0,False,True,False,True,False,False,False,False,False
2022-05-18,3,24000,1250.0,2,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-23,3,28000,1000.0,2,True,False,2,5.0,False,True,False,True,False,False,False,True,False
2022-07-01,3,28000,900.0,2,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-07-07,2,18000,900.0,2,True,False,0,4.0,True,False,False,True,False,False,False,True,False
2022-05-18,3,27000,1250.0,3,False,True,3,4.0,True,False,False,True,False,False,False,True,False
2022-05-18,2,17000,650.0,2,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-04-29,3,350000,3200.0,4,True,False,1,2.0,False,True,False,True,False,False,False,True,False
2022-04-29,2,25000,900.0,1,True,False,2,3.0,False,True,False,True,False,False,False,True,False
2022-05-18,3,16500,1250.0,2,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-29,2,14000,60.0,2,True,False,3,3.0,True,False,False,True,False,False,False,False,False
2022-04-29,2,18000,90.0,2,False,True,3,4.0,False,True,False,True,False,False,False,True,False
2022-05-10,2,10000,55.0,1,False,True,3,4.0,False,True,False,True,False,False,False,True,False
2022-04-29,2,10000,50.0,1,False,True,1,2.0,False,True,False,True,False,False,False,True,False
2022-05-24,4,100000,400.0,4,False,True,0,4.0,True,False,False,True,False,False,False,True,False
2022-07-08,2,25000,680.0,1,False,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-15,2,22999,756.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-05,2,6000,500.0,1,False,True,2,3.0,False,True,False,True,False,False,False,True,False
2022-06-02,2,40000,900.0,2,False,False,0,3.0,True,False,False,True,False,False,False,True,False
2022-06-30,3,250000,2000.0,3,False,False,3,6.0,False,True,False,True,False,False,False,True,False
2022-06-30,1,13000,40.0,1,False,False,3,3.0,True,False,False,True,False,False,False,True,False
2022-06-12,1,14000,100.0,1,False,False,3,3.0,False,True,False,True,False,False,False,True,False
2022-05-30,2,20000,950.0,2,True,False,2,3.0,True,False,False,True,False,False,False,True,False
2022-06-17,1,5500,200.0,1,False,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-07-06,2,32000,900.0,2,False,False,0,4.0,True,False,False,True,False,False,False,True,False
2022-05-10,2,8000,750.0,1,True,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-05-18,3,25000,1400.0,3,False,True,3,4.0,True,False,False,True,False,False,False,False,True
2022-06-30,2,28000,100.0,2,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-06-12,2,22000,100.0,2,True,False,1,2.0,False,True,False,True,False,False,False,True,False
2022-06-12,1,21000,100.0,1,True,False,0,1.0,False,True,False,True,False,False,False,True,False
2022-05-27,2,30000,1000.0,2,True,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-06-30,1,12000,400.0,1,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-06-23,1,15000,70.0,1,False,True,2,3.0,False,True,False,True,False,False,False,True,False
2022-05-23,1,18000,450.0,1,False,False,0,,True,False,False,True,False,False,False,True,False
2022-07-01,2,18000,900.0,1,False,True,3,4.0,True,False,False,True,False,False,False,True,False
2022-04-29,1,10000,42.0,1,True,False,0,3.0,False,True,False,True,False,False,False,True,False
2022-06-30,1,16000,400.0,1,False,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-04-28,2,20000,900.0,2,True,False,3,3.0,True,False,False,True,False,False,False,False,False
2022-05-31,4,28000,1500.0,2,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-31,1,7000,70.0,1,True,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-06-08,2,30000,450.0,1,False,False,0,1.0,True,False,False,True,False,False,False,True,False
2022-07-02,2,15000,900.0,1,True,False,0,4.0,True,False,False,True,False,False,False,True,False
2022-05-11,1,8000,500.0,1,False,True,1,5.0,True,False,False,True,False,False,False,True,False
2022-07-07,1,9000,400.0,2,False,True,2,3.0,True,False,False,True,False,False,False,True,False
2022-06-05,3,33500,150.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-17,1,9500,450.0,1,False,True,1,3.0,True,False,False,True,False,False,False,True,False
2022-05-23,2,10000,540.0,1,False,True,1,4.0,False,True,False,True,False,False,False,True,False
2022-06-30,1,20000,400.0,1,False,False,3,4.0,True,False,False,True,False,False,False,True,False
2022-05-18,1,10000,450.0,1,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-10,1,15000,700.0,1,False,True,4,5.0,False,True,False,True,False,False,False,True,False
2022-06-16,3,55000,1450.0,2,False,False,0,4.0,True,False,False,True,False,False,False,False,False
2022-06-17,2,20000,1000.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-24,2,16000,550.0,2,True,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-05-31,2,23000,900.0,2,False,False,2,3.0,True,False,False,True,False,False,False,True,False
2022-06-27,3,150000,300.0,3,True,False,2,2.0,False,True,False,True,False,False,False,True,False
2022-07-02,2,25000,1100.0,2,False,True,0,3.0,False,True,False,True,False,False,False,True,False
2022-06-24,1,9000,600.0,1,True,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-06-24,1,11000,450.0,1,True,False,3,4.0,False,True,False,True,False,False,False,False,False
